words,counts
ivanka,4
witless,4
resentment,4
reserve,4
cooperation,4
reset,4
denied,4
location,4
italy,4
symbol,4
addiction,4
cooked,4
dense,4
israeli,4
sworn,4
convict,4
locker,4
islamophobia,4
sword,4
myth,4
log,4
dependent,4
wisdom,4
perspective,4
parliament,4
personnel,4
participation,4
june,4
reached,4
renter,4
renzetti,4
jughead,4
abide,4
pregnancy,4
jordan,4
delegate,4
jon,4
repealed,4
joining,4
jimmy,4
ratted,4
delivery,4
thinskinned,4
jihad,4
correctly,4
participant,4
demagogue,4
jersey,4
demeaning,4
accuse,4
corp,4
accusing,4
jay,4
wiretapped,4
nest,4
pass,4
wiretap,4
despot,4
sway,4
willamette,4
aggression,4
institutional,4
revelation,4
thumping,4
instance,4
destructive,4
rapidly,4
reviewer,4
panty,4
looting,4
insensitive,4
revolution,4
los,4
ahole,4
aholes,4
widely,4
muslum,4
aimed,4
suspected,4
rhyme,4
initially,4
developing,4
rhyner,4
richmond,4
loony,4
returned,4
content,4
contributing,4
respondent,4
admits,4
deporting,4
thrive,4
iota,4
involving,4
depressing,4
controlled,4
swine,4
involvement,4
adopted,4
adorned,4
invasion,4
loon,4
advocated,4
sweeping,4
pervert,4
desert,4
internationally,4
deserving,4
interfered,4
parallel,4
designer,4
longterm,4
affiliation,4
paradise,4
takeover,4
abandon,4
pandora,4
refusal,4
laying,4
cross,4
cronyism,4
peddle,4
19,4
peanut,4
redneck,4
perform,4
lasted,4
reduction,4
redundant,4
damaging,4
tea,4
yellowcake,4
yelling,4
reek,4
dang,4
reelect,4
dangerously,4
liberation,4
taylor,4
cricket,4
2013,4
crew,4
reflects,4
23,4
refreshing,4
reasonably,4
crossing,4
lgbt,4
zuma,4
temper,4
temporary,4
rebuttal,4
1000,4
lethal,4
cuck,4
cruz,4
cue,4
cull,4
legit,4
presence,4
crushed,4
zoo,4
cute,4
levant,4
zip,4
cunt,4
zealot,4
cured,4
pres,4
tension,4
crown,4
naturally,4
perceived,4
recommendation,4
leak,4
laden,4
refusing,4
listed,4
labour,4
pathologically,4
negotiation,4
negotiator,4
5th,4
keystone,4
writes,4
deduction,4
relief,4
deeper,4
thereof,4
nanny,4
reactionary,4
pastor,4
paste,4
pregnant,4
remedy,4
defect,4
passive,4
remembered,4
remind,4
reminder,4
talent,4
counselor,4
remotely,4
wouldve,4
99,4
removing,4
declaration,4
lil,4
negotiated,4
knuckle,4
labeled,4
kudos,4
creates,4
region,4
licensed,4
dd,4
de,4
32,4
kong,4
koncerned,4
regret,4
34,4
knocking,4
5000,4
xi,4
needle,4
patronizing,4
permission,4
craft,4
cracked,4
wyden,4
kitty,4
lifting,4
reject,4
narrow,4
patrick,4
alarm,4
prostitute,4
precisely,4
rightfully,4
lovely,4
inexperienced,4
superiority,4
phil,4
anne,4
implemented,4
dinosaur,4
disappear,4
condo,4
roughly,4
surgeon,4
discarded,4
rising,4
whim,4
importance,4
ancestor,4
sunny,4
nigel,4
roof,4
whereas,4
ozawa,4
analogy,4
oxygen,4
consistently,4
incentive,4
confederate,4
discount,4
rightwingers,4
alot,4
disabled,4
whit,4
rochdale,4
alpha,4
primarily,4
anal,4
discovered,4
industrial,4
ineptness,4
ambition,4
randy,4
rightful,4
dickhead,4
weinstein,4
discussed,4
disappoint,4
altitude,4
impression,4
digging,4
congestion,4
lowered,4
diplomatic,4
improve,4
murderous,4
roommate,4
answered,4
impeachable,4
anglo,4
phd,4
disappointment,4
indicate,4
ridiculously,4
imago,4
rainfall,4
impoverished,4
pander,4
confirms,4
suppression,4
inferior,4
surrounded,4
amt,4
conned,4
surround,4
confusing,4
lunacy,4
ancient,4
ignores,4
package,3
boss,3
maid,3
unhappy,3
bossie,3
ford,3
okina,3
related,3
sadist,3
slam,3
forgive,3
kingdom,3
skull,3
kissing,3
forgetting,3
48,3
reiterate,3
bot,3
appreciated,3
sadistic,3
oklahoma,3
foreigner,3
boundary,3
boston,3
kimmels,3
hiking,3
brad,3
kitchen,3
magical,3
hug,3
fodder,3
magically,3
37,3
slightest,3
brainwashing,3
regulated,3
kobach,3
regulate,3
methinks,3
sacrificing,3
poacher,3
pssy,3
flop,3
brazen,3
kowtow,3
sloter,3
slott,3
knight,3
regurgitate,3
huckabeesanders,3
psychiatrist,3
bowman,3
footprint,3
lift,3
ungrateful,3
boycott,3
boyfriend,3
metaphor,3
42,3
foolishly,3
lieberals,3
bore,3
reich,3
folly,3
realise,3
unfathomable,3
wyoming,3
klux,3
anarchy,3
psychopathic,3
frame,3
liking,3
wrath,3
amusing,3
similarly,3
800,3
bluster,3
import,3
wrap,3
unpatriotic,3
simplistic,3
linked,3
implodes,3
frothing,3
implement,3
warrant,3
boat,3
frog,3
fro,3
72,3
frightening,3
sink,3
friggen,3
bog,3
april,3
publishes,3
publishing,3
lip,3
fueled,3
renewable,3
listened,3
worship,3
siding,3
amongst,3
membership,3
9th,3
meme,3
funniest,3
worshiper,3
95,3
funeral,3
wound,3
85,3
paddle,3
kaepernick,3
kailua,3
imposed,3
blubbering,3
bluff,3
wowthe,3
plug,3
relinquish,3
foster,3
booming,3
rona,3
oligarchy,3
phased,3
releasing,3
framework,3
sachs,3
oligarch,3
fracking,3
appropriately,3
mainland,3
approaching,3
omc,3
anarchist,3
limb,3
kicking,3
appreciation,3
50k,3
perpetrated,3
booted,3
foulmouthed,3
unit,3
wtf,3
limitation,3
sjws,3
wrist,3
64,3
freezing,3
kellyanne,3
rabid,3
boko,3
6th,3
69,3
kennedy,3
freebie,3
sits,3
mentioning,3
frederica,3
kenny,3
perps,3
freakin,3
kenya,3
fraudsters,3
fraudster,3
bond,3
patently,3
65,3
sjw,3
register,3
28,3
mf,3
soninlaw,3
identifying,3
luther,3
ugliness,3
ugh,3
leap,3
protocol,3
uber,3
obsession,3
perceive,3
levy,3
fanatic,3
antimuslim,3
observed,3
polite,3
observation,3
cab,3
lecture,3
cadet,3
cadre,3
recklessness,3
cafe,3
miner,3
busted,3
ruler,3
overthrow,3
illinformed,3
favour,3
wavemaker,3
burger,3
recount,3
solely,3
youtube,3
perception,3
hypothesis,3
um,3
weld,3
lust,3
17,3
hysterical,3
reasoned,3
ian,3
lcfm,3
weirdo,3
yuck,3
yuge,3
percentage,3
min,3
leftie,3
120,3
breaker,3
extensive,3
rube,3
10000,3
twaddle,3
southey,3
extract,3
rubbing,3
weigh,3
routinely,3
extermination,3
turnout,3
extension,3
cage,3
extend,3
lenin,3
turnip,3
leo,3
capture,3
answering,3
lesser,3
span,3
exploiting,3
exploited,3
twat,3
leitch,3
exxon,3
cannabis,3
cal,3
overwhelmingly,3
calgary,3
annie,3
legalizing,3
mac,3
pendejo,3
fag,3
callous,3
receiving,3
101250,3
calm,3
cam,3
camping,3
101,3
route,3
idiotinchief,3
100000,3
cancelling,3
protects,3
sounding,3
hypocritically,3
recruiting,3
soeiro,3
finish,3
immaturity,3
firmly,3
magaphant,3
briefing,3
rope,3
firepower,3
22,3
refrain,3
brightest,3
2030,3
finest,3
anxious,3
fined,3
payoff,3
financing,3
broadcast,3
offfield,3
imho,3
broaden,3
wasteland,3
apostrophe,3
undermine,3
refuge,3
fishery,3
appalling,3
lacking,3
humiliation,3
slug,3
humility,3
flesh,3
slut,3
yall,3
flaw,3
krookwell,3
breathing,3
yank,3
pawn,3
luke,3
sabotage,3
flame,3
micciche,3
smear,3
undo,3
root,3
gabby,3
appealing,3
fk,3
referendum,3
apologizing,3
landlord,3
larry,3
unbelievably,3
lars,3
apartheid,3
bullied,3
lassen,3
hw,3
militia,3
reducing,3
rut,3
bumble,3
peacefully,3
1964,3
1960s,3
latter,3
rediculous,3
rain,3
sock,3
fck,3
millennial,3
pole,3
redeeming,3
unbiased,3
occurred,3
landmark,3
reed,3
landslide,3
offence,3
odor,3
performer,3
snarky,3
mafia,3
hurricane,3
poisonous,3
fidel,3
anecdotal,3
fiction,3
sneering,3
brutal,3
migrant,3
sniffle,3
brutally,3
fetus,3
pol,3
proverbial,3
snow,3
larger,3
g7,3
sic,3
howling,3
viewpoint,3
banker,3
selfrighteous,3
hag,3
allowance,3
intimidation,3
hmm,3
hacked,3
banning,3
lonely,3
bannons,3
invaded,3
paranoid,3
invasive,3
semi,3
adversary,3
invested,3
versus,3
adventure,3
barbaric,3
verse,3
versa,3
restriction,3
senile,3
intervention,3
interrupt,3
masquerading,3
intern,3
viewer,3
hanging,3
piercy,3
interfere,3
baking,3
handful,3
ripe,3
interference,3
longstanding,3
retort,3
indictment,3
pissed,3
selfaggrandizing,3
hamas,3
halt,3
affecting,3
selfemployed,3
mary,3
pale,3
vi,3
retirement,3
afd,3
assassination,3
veritable,3
bark,3
pitt,3
mature,3
basket,3
iranian,3
grows,3
pursue,3
admitting,3
alter,3
venture,3
venom,3
asia,3
inconvenience,3
gta,3
maui,3
homegrown,3
grinding,3
administrative,3
homeland,3
ash,3
admin,3
inconsiderate,3
homework,3
respectfully,3
bashing,3
pursuit,3
wingnuts,3
guided,3
barker,3
paraphrasing,3
senseless,3
baron,3
wink,3
invited,3
sentencing,3
independence,3
indecision,3
alongside,3
involves,3
purveyor,3
waited,3
holiday,3
adolf,3
separation,3
logically,3
september,3
hollow,3
responding,3
orwellian,3
asks,3
allie,3
whipped,3
blocking,3
segregation,3
attended,3
heroin,3
rhetorical,3
aina,3
scoundrel,3
schmuck,3
aim,3
injustice,3
attractive,3
scrap,3
attribute,3
inlet,3
petro,3
helmet,3
aided,3
questioned,3
manipulated,3
rewarding,3
screening,3
heir,3
screwing,3
rewarded,3
screwup,3
herr,3
herring,3
manure,3
influential,3
mankind,3
pandering,3
inflammatory,3
inflated,3
whiz,3
astronomical,3
questionable,3
inflict,3
wa,3
whoa,3
alarmist,3
wack,3
rigged,3
outstanding,3
alah,3
whomever,3
aisle,3
manual,3
alexander,3
manufactured,3
manufacturer,3
astonishing,3
hilliary,3
pill,3
quarantine,3
maniac,3
palm,3
ineffectual,3
scene,3
reveal,3
assumes,3
outdoors,3
insulted,3
violating,3
harsh,3
violate,3
ineffective,3
ayn,3
willingly,3
wag,3
backroom,3
afterward,3
marshall,3
paragraph,3
harbor,3
bacon,3
windbag,3
haram,3
secrecy,3
instinct,3
automatic,3
avoided,3
loretta,3
insecure,3
quantum,3
infected,3
heartbeat,3
voicing,3
hears,3
insert,3
infantile,3
louis,3
wikileaks,3
wildlife,3
aw,3
looser,3
wikipedia,3
scheduled,3
pimp,3
wildcat,3
wilderness,3
seaton,3
instant,3
outfit,3
origin,3
orientation,3
islamist,3
homicidal,3
punish,3
opioid,3
plate,3
inaccurate,3
accepting,3
acceptance,3
shortage,3
participating,3
shortcoming,3
horrific,3
gerry,3
shorter,3
abused,3
operative,3
repeating,3
inability,3
absence,3
uphold,3
gentleman,3
shoulder,3
arnold,3
generational,3
shout,3
gibberish,3
whack,3
jihadist,3
raw,3
shilling,3
jethro,3
globalist,3
accompanied,3
quo,3
ambassador,3
glass,3
gladly,3
planted,3
usc,3
arpaio,3
amend,3
jfk,3
opportunist,3
gitmo,3
meanspirited,3
girlfriend,3
shitty,3
gingrich,3
gimme,3
shock,3
shockingly,3
generate,3
abraham,3
genealogy,3
bliss,3
abiding,3
pharmaceutical,3
gangster,3
blend,3
judgmental,3
physically,3
shy,3
blew,3
alceste,3
overpopulation,3
galore,3
worlders,3
argues,3
listens,3
sickness,3
household,3
warfare,3
rodent,3
gained,3
unrest,3
gagged,3
abandoned,3
bleating,3
mediocrity,3
gene,3
pump,3
jong,3
shovel,3
gen,3
impulse,3
gea,3
gba,3
unusual,3
untruth,3
abound,3
journalistic,3
blank,3
garden,3
partnership,3
gauge,3
playoff,3
literature,3
repair,3
blather,3
shrug,3
juan,3
wet,3
gardener,3
opposing,3
oppression,3
shield,3
graf,3
itd,3
organic,3
grandpa,3
hong,3
arsenal,3
residence,3
mc,3
reserved,3
graham,3
vanity,3
amanda,3
resignation,3
itit,3
grader,3
grad,3
itmfa,3
grace,3
arrogantly,3
mccandless,3
placing,3
shaming,3
amaze,3
grandstanding,3
granite,3
inclined,3
incompetency,3
bean,3
vatican,3
homo,3
addled,3
wallet,3
resolution,3
rival,3
organize,3
becasue,3
gray,3
variety,3
honesty,3
rnc,3
inclusive,3
issued,3
parish,3
grass,3
grasping,3
addicted,3
sgt,3
grape,3
resistance,3
savant,3
witnessing,3
bethel,3
golly,3
overlord,3
jealousy,3
sheet,3
mcguinty,3
goodbye,3
jean,3
satellite,3
horgan,3
raving,3
jeez,3
md,3
beneficiary,3
punt,3
jeff,3
goldman,3
accurately,3
jeopardize,3
wondered,3
robber,3
representation,3
horn,3
accomplish,3
repubelican,3
satire,3
incivility,3
gosh,3
valpy,3
believable,3
validity,3
belligerent,3
vague,3
rampant,3
hooker,3
acquired,3
amazes,3
aclu,3
gorsuch,3
achieving,3
mcconnell,3
robbed,3
bench,3
googling,3
hopeless,3
acknowledging,3
acknowledged,3
loathing,3
antiamerica,3
japanese,3
royalty,3
prescription,3
spanking,3
cloth,3
dupe,3
duo,3
tranny,3
profile,3
stranger,3
profession,3
closer,3
dumbed,3
trailer,3
clownish,3
coat,3
dullwitted,3
mormon,3
stress,3
pound,3
strict,3
co2,3
dry,3
coaching,3
pour,3
transfer,3
transition,3
dweller,3
cliche,3
citizenship,3
steven,3
civilization,3
civilly,3
stewart,3
ed,3
nonprofit,3
sticker,3
sticking,3
stifle,3
classless,3
classy,3
posturing,3
earner,3
cleanse,3
clearance,3
cleared,3
montana,3
clergy,3
druggies,3
producer,3
djia,3
donated,3
proceed,3
combination,3
doofus,3
donut,3
donothing,3
donny,3
sturgeon,3
mouse,3
sub,3
subban,3
tpp,3
mouthed,3
commented,3
submission,3
doe,3
dodged,3
dodge,3
privileged,3
docking,3
doc,3
proceeding,3
dose,3
noble,3
columbia,3
drought,3
dropping,3
cockroach,3
nominate,3
drill,3
structure,3
struggle,3
dressed,3
cohort,3
dramatic,3
tow,3
cole,3
collage,3
powell,3
collins,3
toughest,3
stunning,3
colluding,3
powered,3
citing,3
postage,3
circuit,3
stake,3
trumpanzees,3
entertainer,3
entertain,3
enslaving,3
stacked,3
mock,3
staged,3
staggering,3
enjoyed,3
charitable,3
egomaniacal,3
stalin,3
enforcing,3
stalker,3
stamp,3
mode,3
endorsing,3
endorse,3
endless,3
cheater,3
championship,3
entity,3
entrenched,3
entrepreneur,3
misuse,3
trumpet,3
np,3
errand,3
springfield,3
centre,3
eric,3
equivalency,3
equivalence,3
nowadays,3
pronto,3
trumpelthinskin,3
equate,3
trumpcare,3
eo,3
envy,3
challenging,3
populist,3
envelope,3
checking,3
troublemaker,3
endangered,3
stayed,3
tribute,3
prohibit,3
tribunal,3
steaming,3
chretien,3
tribal,3
elevated,3
elephant,3
element,3
electronic,3
chronic,3
steer,3
monger,3
mongering,3
chuck,3
chuckie,3
stench,3
eielson,3
egotistical,3
positively,3
triggered,3
standup,3
norm,3
encouraging,3
encourages,3
promising,3
cheering,3
enabler,3
enabled,3
chef,3
cheney,3
portrayed,3
modi,3
starvation,3
chest,3
pose,3
starve,3
stat,3
chickasaw,3
poser,3
prolific,3
embrace,3
practically,3
substantially,3
populace,3
costing,3
demanded,3
demagoguery,3
corridor,3
delivered,3
tag,3
deliberate,3
tainted,3
presume,3
naming,3
costly,3
nancy,3
costume,3
couch,3
defines,3
thick,3
presumably,3
counterproductive,3
neighbour,3
talented,3
taliban,3
neo,3
nam,3
cornered,3
neonazis,3
swing,3
depraved,3
controversial,3
netanyahu,3
convenient,3
pretentious,3
dependence,3
convey,3
conway,3
denounce,3
sympathetic,3
denies,3
cooper,3
demonstrator,3
demonstrating,3
nerd,3
demonizes,3
demonic,3
demon,3
countless,3
default,3
divorced,3
crossed,3
daring,3
terrified,3
dance,3
damaged,3
dalton,3
critic,3
criticized,3
daesh,3
cyclist,3
nativist,3
therapy,3
crosswalk,3
tearing,3
nbc,3
cruelty,3
tenant,3
crumb,3
culturally,3
crush,3
teeth,3
necessarily,3
tested,3
testicle,3
dave,3
coup,3
decrease,3
tancredo,3
theological,3
theocracy,3
deciding,3
pressing,3
neglected,3
cpac,3
targeted,3
thatll,3
nastiest,3
cranky,3
needlessly,3
dealt,3
crass,3
taunt,3
preparation,3
daycare,3
depth,3
swill,3
prevented,3
condone,3
disheartening,3
disgustingly,3
concert,3
principled,3
multi,3
condemn,3
condemned,3
discussing,3
condemning,3
sundae,3
neutered,3
discipline,3
sunni,3
disavow,3
confirmation,3
dis,3
tirade,3
dirtbag,3
confrontation,3
confronted,3
concerning,3
dismantle,3
suicidal,3
tnr,3
msnbc,3
msw,3
compassion,3
mtf1953,3
compelling,3
distracted,3
privacy,3
distasteful,3
disruptive,3
tolerable,3
disrespected,3
praised,3
disproved,3
compromised,3
comrade,3
dispensary,3
dispatch,3
concealed,3
dismiss,3
confuse,3
confusion,3
murica,3
newt,3
devos,3
constructive,3
developer,3
consultant,3
consulting,3
thy,3
consumed,3
determination,3
consuming,3
consumption,3
contained,3
destination,3
despise,3
thumb,3
swearing,3
continent,3
continental,3
continuously,3
contractor,3
conspired,3
diamond,3
supplying,3
surrender,3
congratulation,3
precedent,3
timing,3
conman,3
dime,3
dim,3
priesthood,3
museum,3
dignitary,3
dignified,3
supremely,3
mush,3
musher,3
conservatism,3
surface,3
tighter,3
dictate,3
surplus,3
diatribe,3
espn,3
printed,3
carlin,3
evasion,3
exit,3
cart,3
cayetano,3
tsa,3
ethically,3
spelled,3
proposes,3
proponent,3
explains,3
exceeded,3
pollution,3
excessive,3
prosecute,3
spicer,3
spiritual,3
trumpy,3
casino,3
expletive,3
popcorn,3
ethnicity,3
existence,3
tulsi,3
spinning,3
nudge,3
tsk,3
carrot,3
trumpster,3
existential,3
tuck,3
ethnically,3
speeding,3
executed,3
prospect,3
exclusive,3
carter,3
expansion,3
mislead,3
prosecuting,3
castrate,3
expenditure,3
nurse,3
specious,3
speculate,3
explode,3
expand,3
dike,2
supremist,2
superintendent,2
superficial,2
timber,2
incorporated,2
differentiate,2
supermarket,2
ca,2
incurable,2
pacify,2
indecency,2
diff,2
consenting,2
indefensible,2
ludicrously,2
conquer,2
risked,2
inclusiveness,2
digest,2
conoco,2
c51,2
lowering,2
whence,2
wheat,2
altogether,2
supremacy,2
confirming,2
roach,2
impatient,2
incoming,2
incoherent,2
incomprehensible,2
pace,2
whidbey,2
random,2
whistle,2
cadreship,2
dictatorship,2
palinamericans,2
indoors,2
disapprove,2
rinse,2
rinos,2
musical,2
rink,2
falcon,2
palins,2
rigid,2
dicky,2
cadwell,2
individually,2
allen,2
cabin,2
rooskies,2
disagreeable,2
misinformed,2
surety,2
ua,2
palace,2
indianapolis,2
tireless,2
indicated,2
ripped,2
indifferent,2
palestine,2
til,2
allied,2
considerable,2
consideration,2
dilettante,2
implode,2
painting,2
congrats,2
dire,2
dipshit,2
impressive,2
tyrone,2
rode,2
rockies,2
dip,2
westneat,2
americhristianity,2
ram,2
fancy,2
famine,2
amirite,2
buzz,2
congratulate,2
impulsive,2
rodrigo,2
rodriguez,2
rofl,2
wes,2
imploding,2
implying,2
ralph,2
confrontational,2
implies,2
pact,2
amy,2
imported,2
importing,2
implication,2
cartel,2
misinterpreted,2
famously,2
imposes,2
luckily,2
roman,2
robs,2
observer,2
diminish,2
disadvantaged,2
diminishing,2
inception,2
roban,2
ronald,2
incestuous,2
amazingly,2
incinerated,2
familiarity,2
packed,2
roadway,2
inciting,2
bystander,2
inclination,2
amazed,2
typo,2
imperial,2
dickens,2
incarceration,2
robbery,2
amerca,2
pail,2
nickel,2
roberto,2
ambush,2
painful,2
inasmuch,2
packing,2
robe,2
ambitious,2
familiar,2
inc,2
robbing,2
confiscatory,2
imperialist,2
muppet,2
brief,2
tighten,2
swagger,2
swallow,2
swallowing,2
insinuated,2
wiki,2
insisted,2
reviewed,2
mutation,2
rapid,2
detained,2
inspector,2
inspirational,2
sophisticated,2
contacting,2
muted,2
install,2
installed,2
swastika,2
loot,2
revised,2
destiny,2
agriculture,2
inning,2
panther,2
detest,2
sustained,2
fairly,2
obscene,2
petition,2
ahhhh,2
thx,2
tx,2
inquiry,2
ahhh,2
pantsuit,2
prez,2
agw,2
muster,2
agrochemical,2
contain,2
revel,2
innate,2
preview,2
afrikaner,2
twofaced,2
perverted,2
affront,2
affordability,2
intentionally,2
affluent,2
interaction,2
desk,2
neutral,2
desirable,2
interestingly,2
carrick,2
continuous,2
deservedly,2
interfering,2
interior,2
swear,2
paradigm,2
institute,2
willy,2
agian,2
calculated,2
pape,2
revealing,2
instructed,2
instructor,2
instrument,2
swat,2
contains,2
mutilation,2
insure,2
insurer,2
insurrection,2
despised,2
william,2
intel,2
par,2
suspicious,2
detriment,2
dice,2
inferno,2
musk,2
infested,2
rig,2
aleppo,2
infield,2
alec,2
loudly,2
loudest,2
ale,2
infinitum,2
conspiring,2
constantinople,2
devoted,2
devolved,2
survived,2
lottery,2
tiered,2
surroundings,2
loudmouthed,2
muskrat,2
fakebook,2
palmer,2
ineptitude,2
sooooo,2
inert,2
align,2
whitehouse,2
pan,2
newton,2
infant,2
confession,2
diaper,2
righties,2
rightie,2
surrendered,2
politely,2
dialogue,2
alias,2
ridiculed,2
lotta,2
detrimental,2
richly,2
airplane,2
airliner,2
rice,2
inhuman,2
airfare,2
faithful,2
loses,2
initiate,2
petroleum,2
consult,2
fairy,2
politic,2
suspended,2
suspense,2
injures,2
suspicion,2
detroit,2
richer,2
constructing,2
whod,2
prick,2
influenced,2
surviving,2
newsworthy,2
inform,2
informal,2
tide,2
predatory,2
infraction,2
alabama,2
infringe,2
ranked,2
infringement,2
ala,2
newsroom,2
whoop,2
construct,2
whopping,2
ranger,2
imhofs,2
disarmed,2
physic,2
sans,2
nincompoop,2
overprivileged,2
architect,2
warmonger,2
subvert,2
malevolent,2
quoting,2
warmth,2
ra,2
malaria,2
arch,2
r3tarded,2
divert,2
warned,2
sanction,2
sanctimony,2
subway,2
suburban,2
santa,2
howard,2
malheur,2
divisiveness,2
companion,2
hotdog,2
comparable,2
hothead,2
subtlety,2
sarcastic,2
hounding,2
truthfully,2
arguably,2
ward,2
sarah,2
exclude,2
sara,2
sap,2
warehouse,2
divider,2
diverse,2
spewed,2
armageddon,2
huckabee,2
apprehend,2
succumb,2
tomahawk,2
solving,2
milo,2
rachael,2
hub,2
nimby,2
dissonance,2
rabbit,2
mahalo,2
pragmatic,2
magnificent,2
suckered,2
racially,2
compliant,2
dissatisfaction,2
hugely,2
privately,2
saif,2
sail,2
maimed,2
dither,2
disturbed,2
samesex,2
compensation,2
succeeds,2
salvage,2
tommy,2
maintaining,2
approximately,2
warren,2
distracts,2
millitary,2
nimitz,2
successfully,2
successive,2
distorted,2
distinguished,2
physician,2
armchair,2
wellknown,2
homogenous,2
savvy,2
asexuals,2
asap,2
aryan,2
commenter,2
burglary,2
homicide,2
submitted,2
wallace,2
subsequent,2
commitment,2
overdue,2
subscribe,2
articulate,2
commits,2
toothats,2
honey,2
ponder,2
homer,2
mouthy,2
doj,2
dole,2
hog,2
commandment,2
hohum,2
sb,2
overcrowded,2
waist,2
subduing,2
dominance,2
overdose,2
sayin,2
topple,2
probable,2
waive,2
wakeup,2
excelling,2
hombre,2
overdoses,2
hongcouver,2
arsehole,2
cassie,2
horribly,2
subsidize,2
doa,2
horde,2
communion,2
dna,2
dmz,2
practical,2
burnt,2
djou,2
dodger,2
solidarity,2
horrified,2
horror,2
aroused,2
sat,2
hortons,2
hose,2
sars,2
mama,2
exceptionally,2
arrangement,2
overlooked,2
sole,2
honoring,2
pi,2
commodity,2
commonsense,2
hooey,2
wander,2
pp,2
documentary,2
savage,2
doctoring,2
hooray,2
arrive,2
arrival,2
hoot,2
burka,2
satisfy,2
excrement,2
sadbut,2
application,2
obsessive,2
ige,2
multiculturalism,2
condemnation,2
owing,2
summary,2
weep,2
buts,2
obsolete,2
summation,2
discovery,2
condescension,2
anniversary,2
lw1,2
ikaika,2
multimillionaires,2
luxury,2
weintraub,2
discredit,2
fargo,2
ifr,2
royal,2
diseaseridden,2
farm,2
pre,2
rudy,2
rae,2
antigay,2
ruben,2
mulroney,2
antifluoridationists,2
sully,2
disenfranchisement,2
rub,2
lynx,2
idle,2
idol,2
concurrent,2
wedge,2
wednesday,2
annexed,2
summit,2
photographer,2
municipal,2
imagination,2
disciplined,2
angel,2
tshirts,2
imam,2
ross,2
cartoon,2
raining,2
rose,2
discovering,2
affection,2
sunshine,2
ands,2
spencer,2
tit,2
lumber,2
disarming,2
luky,2
welldeserved,2
multitude,2
imagery,2
cone,2
lutheran,2
uberlyft,2
illicit,2
preaches,2
railing,2
illiteracy,2
philippine,2
exempt,2
welcomed,2
disconnect,2
disclosure,2
lurking,2
conduct,2
illusion,2
illustrate,2
rainbow,2
wellbeing,2
nw,2
rebuilt,2
overzealous,2
watergate,2
dispose,2
disposal,2
cashed,2
appalachia,2
displayed,2
pravda,2
exec,2
obstructionist,2
overshadowed,2
obstruct,2
oversight,2
oversized,2
sufficiently,2
disparaging,2
ruthless,2
prioritize,2
toast,2
disorganized,2
hunger,2
toe,2
cashier,2
obtained,2
wasilla,2
casing,2
magic,2
sacrificed,2
wasis,2
applause,2
sacred,2
maggot,2
sacked,2
comply,2
humiliate,2
sudden,2
humiliating,2
tokyo,2
appearing,2
compound,2
compounded,2
toady,2
hydrocarbon,2
ap,2
antitrumpers,2
overt,2
machete,2
antisocial,2
ida,2
idaho,2
philosophy,2
conception,2
suing,2
antiquated,2
identify,2
weakminded,2
philosopher,2
muhammad,2
overturning,2
rulebreaking,2
butcher,2
weaponry,2
icky,2
disliked,2
racking,2
antiwhite,2
aok,2
waved,2
dismissing,2
maddow,2
conceding,2
anyhow,2
anybodys,2
conceivable,2
execute,2
dismayed,2
hypothetical,2
obstructing,2
executing,2
dismal,2
anus,2
icbm,2
concentration,2
retiring,2
intersection,2
mutually,2
knowthe,2
perlow,2
36,2
knowingly,2
obamaand,2
knowledgeable,2
knowles,2
knownothing,2
knowthat,2
crapwell,2
kook,2
crashed,2
spawning,2
deaf,2
regularly,2
yada,2
yah,2
crave,2
craving,2
dealth,2
dean,2
knocked,2
38,2
tarnished,2
nasties,2
debbie,2
rehabilitation,2
realistic,2
experiencing,2
preoccupation,2
prepackaged,2
soviet,2
regulatory,2
kneeling,2
knelt,2
extinction,2
4000,2
extinct,2
needing,2
knob,2
regressive,2
kool,2
wynn,2
creator,2
3000,2
kurd,2
300,2
kushners,2
yap,2
refutes,2
29th,2
expertise,2
testified,2
yahoo,2
laborer,2
turban,2
taxdodging,2
yawn,2
yay,2
25th,2
extends,2
testament,2
30000,2
creative,2
ku,2
cream,2
lick,2
registration,2
exterminated,2
korrupt,2
perilous,2
deadbeat,2
necessity,2
krap,2
db,2
nationalism,2
kremlin,2
31,2
krook,2
daylight,2
cargo,2
yanked,2
yankee,2
crackdown,2
reign,2
ye,2
55,2
coupeville,2
napoleon,2
capability,2
600000,2
declining,2
theorist,2
decline,2
59,2
perpetuated,2
relatively,2
54,2
53,2
extraction,2
courtroom,2
tango,2
relax,2
theologian,2
cove,2
67,2
relevance,2
kenyan,2
dedicated,2
defamation,2
relive,2
lined,2
deer,2
pasture,2
700k,2
keller,2
patch,2
countryand,2
deemed,2
relieve,2
obfuscate,2
miscreant,2
lincoln,2
limp,2
kent,2
tall,2
patience,2
5188,2
lifelong,2
theater,2
presser,2
reinstating,2
47,2
permitted,2
tare,2
premise,2
extortion,2
kitten,2
minuscule,2
carjacking,2
46,2
kizla,2
rein,2
patrol,2
wyatt,2
44,2
targeting,2
klastri,2
deceit,2
deceiving,2
kindness,2
december,2
kidnapped,2
tap,2
500k,2
covering,2
polling,2
50000,2
premeditated,2
wth,2
likewise,2
caricature,2
wto,2
perp,2
cowardice,2
readily,2
ww,2
narrowminded,2
